,p_c,p_m,pop_size,Error
0,0.75,0.01,50,2127629.8372034184
1,0.75,0.02,50,2130418.9756806227
2,0.75,0.03,50,2126085.3299614307
3,0.75,0.04,50,2121797.471089323
4,0.75,0.05,50,2125137.539179861
5,0.75,0.04,20,2132846.908028832
6,0.8,0.04,20,2133988.2899112995
7,0.85,0.04,20,2132748.4852336487
8,0.9,0.04,20,2123821.0177284116
9,0.95,0.04,20,2131147.4004291985
10,0.9,0.04,10,2131721.349987011
11,0.9,0.04,20,2124353.8931286237
12,0.9,0.04,30,2132928.881375054
13,0.9,0.04,40,2129181.9820708116
14,0.9,0.04,50,2116973.4294300247
