,p_c,p_m,pop_size,Error
0,0.9,0.01,40,2130496.6112790904
1,0.9,0.02,40,2123952.293334142
2,0.9,0.03,40,2125985.997230941
3,0.9,0.04,40,2128503.453662789
4,0.9,0.05,40,2129043.4881314947
5,0.75,0.02,40,2130623.635305298
6,0.8,0.02,40,2130163.7978491345
7,0.85,0.02,40,2131443.045906684
8,0.9,0.02,40,2129127.3289516843
9,0.95,0.02,40,2131888.131089463
10,0.9,0.02,10,2131909.240064242
11,0.9,0.02,20,2136015.3366859904
12,0.9,0.02,30,2136591.312781691
13,0.9,0.02,40,2133182.2711954843
14,0.9,0.02,50,2124754.34529557
