,p_c,p_m,pop_size,Error
0,0.75,0.01,20,2119005.794528138
1,0.75,0.02,20,2115720.6418496193
2,0.75,0.03,20,2111965.591328834
3,0.75,0.04,20,2114127.558954723
4,0.75,0.05,20,2113001.537947433
5,0.75,0.03,20,2111990.9724247674
6,0.8,0.03,20,2113896.205221893
7,0.85,0.03,20,2114067.823747798
8,0.9,0.03,20,2112002.264547203
9,0.95,0.03,20,2113668.8558628084
10,0.75,0.03,10,2118738.133530392
11,0.75,0.03,20,2115521.068778506
12,0.75,0.03,30,2112098.9700866137
13,0.75,0.03,40,2103938.6533417543
14,0.75,0.03,50,2110414.560831736
