,p_c,p_m,pop_size,Error
0,0.75,0.02,20.0,42862.289760514424
1,0.75,0.04,40.0,47378.2264090761
2,0.95,0.05,30.0,51509.51714925254
3,0.85,0.04,40.0,56326.89847243566
4,0.8,0.03,40.0,87923.68629128802
5,0.95,0.04,20.0,564102.3948045489
6,0.95,0.04,50.0,1197283.2290000112
7,0.75,0.04,40.0,17446.91673342309
8,0.85,0.02,40.0,31782.570143226192
9,0.8,0.05,40.0,38450.95324860364
