,p_c,p_m,pop_size,Error
0,0.9,0.01,30,2118710.0358741838
1,0.9,0.02,30,2114201.3195994897
2,0.9,0.03,30,2115082.845897177
3,0.9,0.04,30,2117228.6341329
4,0.9,0.05,30,2107497.4559342484
5,0.75,0.05,30,2112800.0533668483
6,0.8,0.05,30,2105407.650464315
7,0.85,0.05,30,2110978.069404531
8,0.9,0.05,30,2113693.1943687745
9,0.95,0.05,30,2113512.777360925
10,0.8,0.05,10,2119170.0940451864
11,0.8,0.05,20,2105995.036296544
12,0.8,0.05,30,2112471.1634589243
13,0.8,0.05,40,2111062.875454113
14,0.8,0.05,50,2112967.2518763365
