,p_c,p_m,pop_size,Error
0,0.9,0.01,10.0,290242.41003575054
1,0.9,0.01,20.0,277819.59635447926
2,0.9,0.01,30.0,252947.70602006483
3,0.9,0.01,40.0,233645.71483265114
4,0.9,0.01,50.0,248079.10056162532
5,0.75,0.02,40.0,251242.52055311014
6,0.8,0.02,40.0,255595.62153632677
7,0.85,0.02,40.0,252643.48065046623
8,0.9,0.02,40.0,208106.0393212158
9,0.95,0.02,40.0,270052.53733745957
10,0.9,0.01,40.0,268738.49959630216
11,0.9,0.02,40.0,216423.72501815457
12,0.9,0.03,40.0,189325.40213234248
13,0.9,0.04,40.0,177328.2837029751
14,0.9,0.05,40.0,168466.71690714362
