,p_c,p_m,pop_size,Error
0,0.75,0.02,40.0,236856.6401705573
1,0.8,0.02,40.0,190732.99033102978
2,0.85,0.02,40.0,254710.30279418352
3,0.9,0.02,40.0,237286.2657090808
4,0.95,0.02,40.0,232235.06821271207
5,0.8,0.02,10.0,256935.6685868339
6,0.8,0.02,20.0,245793.23335766685
7,0.8,0.02,30.0,245217.45468129974
8,0.8,0.02,40.0,256219.28477839052
9,0.8,0.02,50.0,227633.25094054872
10,0.8,0.01,50.0,246421.25985236012
11,0.8,0.02,50.0,230260.63683286263
12,0.8,0.03,50.0,221784.74070235042
13,0.8,0.04,50.0,202750.29626892143
14,0.8,0.05,50.0,209542.67641586153
