,p_c,p_m,pop_size,Error
0,0.95,0.02,50.0,12993.000671662438
1,0.95,0.04,20.0,10380.711647809643
2,0.75,0.05,50.0,6424.077837110661
3,0.75,0.05,50.0,11362.93650860572
4,0.85,0.05,50.0,11182.421982469728
5,0.8,0.03,50.0,15318.089650913289
6,0.95,0.03,30.0,18969.5415622241
7,0.75,0.04,30.0,11700.582031201517
8,0.8,0.02,50.0,13051.162542556373
9,0.75,0.05,50.0,5525.77925967867
