,p_c,p_m,pop_size,Error
0,0.9,0.01,50.0,394906.2402839562
1,0.9,0.02,50.0,396210.2292944504
2,0.9,0.03,50.0,394266.74694753933
3,0.9,0.04,50.0,395048.6150240494
4,0.9,0.05,50.0,394465.78068543354
5,0.9,0.03,10.0,398183.31898766407
6,0.9,0.03,20.0,397002.94740229525
7,0.9,0.03,30.0,395894.00127248064
8,0.9,0.03,40.0,393994.6264626121
9,0.9,0.03,50.0,394643.41828212823
10,0.75,0.03,40.0,395839.72008192836
11,0.8,0.03,40.0,394280.3204059814
12,0.85,0.03,40.0,396484.8411201672
13,0.9,0.03,40.0,396694.53777971957
14,0.95,0.03,40.0,394798.9678418546
