,p_c,p_m,pop_size,Error
0,0.75,0.04,40.0,218247.5236757841
1,0.8,0.04,40.0,108530.44065660259
2,0.85,0.04,40.0,177204.1619565575
3,0.9,0.04,40.0,203262.64340446107
4,0.95,0.04,40.0,201049.93867512478
5,0.8,0.04,10.0,208143.29969536114
6,0.8,0.04,20.0,224719.11801266298
7,0.8,0.04,30.0,249273.67833850783
8,0.8,0.04,40.0,174058.68092909566
9,0.8,0.04,50.0,173839.95698265953
10,0.8,0.01,50.0,250316.20173817145
11,0.8,0.02,50.0,212549.2924432164
12,0.8,0.03,50.0,223080.1986747947
13,0.8,0.04,50.0,197467.93552750951
14,0.8,0.05,50.0,159902.6316877783
