,p_c,p_m,pop_size,Error
0,0.85,0.01,10,422.28460447126747
1,0.85,0.02,10,421.2996409901434
2,0.85,0.03,10,378.2971727161139
3,0.85,0.04,10,400.1075442708724
4,0.85,0.05,10,382.3672460613921
5,0.75,0.03,30,386.9560725463961
6,0.8,0.03,30,405.89750111775356
7,0.85,0.03,30,398.70950834095765
8,0.9,0.03,30,369.2643014128848
9,0.95,0.03,30,333.343362777435
10,0.95,0.03,10,425.40240639212516
11,0.95,0.03,20,392.7059015009817
12,0.95,0.03,30,363.8961928313473
13,0.95,0.03,40,412.3792668133053
14,0.95,0.03,50,372.99913862642603
