,p_c,p_m,pop_size,Error
0,0.95,0.01,50.0,63.75984461246498
1,0.95,0.02,50.0,66.78308222868141
2,0.95,0.03,50.0,62.65309473361371
3,0.95,0.04,50.0,58.865715395189284
4,0.95,0.05,50.0,60.1968512334751
5,0.95,0.04,10.0,61.69538996480905
6,0.95,0.04,20.0,71.51165722192785
7,0.95,0.04,30.0,58.82876701636556
8,0.95,0.04,40.0,61.67760187976679
9,0.95,0.04,50.0,62.359392160990474
10,0.75,0.04,30.0,63.77838389891571
11,0.8,0.04,30.0,63.64586261416299
12,0.85,0.04,30.0,60.61535602679737
13,0.9,0.04,30.0,60.821365816132584
14,0.95,0.04,30.0,61.56597492206426
