,p_c,p_m,pop_size,Error
0,0.85,0.03,10.0,81.34170628432838
1,0.85,0.03,20.0,80.70305529034705
2,0.85,0.03,30.0,72.80796135263047
3,0.85,0.03,40.0,70.21823719519134
4,0.85,0.03,50.0,68.65194823672961
5,0.75,0.02,50.0,69.18538195335006
6,0.8,0.02,50.0,67.57084562700608
7,0.85,0.02,50.0,69.86851880499874
8,0.9,0.02,50.0,67.33195824012726
9,0.95,0.02,50.0,67.37196593826516
10,0.9,0.01,50.0,67.46118781486898
11,0.9,0.02,50.0,74.62572611742077
12,0.9,0.03,50.0,65.9006692842855
13,0.9,0.04,50.0,68.19456342163794
14,0.9,0.05,50.0,66.93474625579555
