,p_c,p_m,pop_size,Error
0,0.9,0.01,50.0,66.43998170593296
1,0.9,0.02,50.0,67.21389018200884
2,0.9,0.03,50.0,67.4838794031295
3,0.9,0.04,50.0,64.67154027489117
4,0.9,0.05,50.0,66.04763268655026
5,0.8,0.04,10.0,70.48068886281938
6,0.8,0.04,20.0,65.77173840786378
7,0.8,0.04,30.0,65.87358125788624
8,0.8,0.04,40.0,66.93702185808426
9,0.8,0.04,50.0,65.03233286093631
10,0.75,0.04,50.0,66.6691264973632
11,0.8,0.04,50.0,69.11283546808828
12,0.85,0.04,50.0,67.90212804020052
13,0.9,0.04,50.0,64.15974240931392
14,0.95,0.04,50.0,65.23689812900712
