,p_c,p_m,pop_size,Error
0,0.75,0.04,20.0,366.906818608007
1,0.8,0.04,20.0,362.87147664243975
2,0.85,0.04,20.0,315.853754843097
3,0.9,0.04,20.0,360.06020211102026
4,0.95,0.04,20.0,399.25011529432356
5,0.85,0.04,10.0,420.7377770103104
6,0.85,0.04,20.0,389.14103629975193
7,0.85,0.04,30.0,386.02953565286305
8,0.85,0.04,40.0,382.3252874091815
9,0.85,0.04,50.0,313.6428454836034
10,0.85,0.01,50.0,396.98214333533105
11,0.85,0.02,50.0,363.8353875985816
12,0.85,0.03,50.0,334.9190589359913
13,0.85,0.04,50.0,321.9404894898052
14,0.85,0.05,50.0,330.51265988775623
