,p_c,p_m,pop_size,Error
0,0.8,0.04,10.0,397.5189774104085
1,0.8,0.04,20.0,402.45369500215327
2,0.8,0.04,30.0,356.92803136407406
3,0.8,0.04,40.0,330.7030524012548
4,0.8,0.04,50.0,363.44973631430753
5,0.75,0.01,40.0,417.57991146357637
6,0.75,0.02,40.0,401.8248934398299
7,0.75,0.03,40.0,369.24568393165225
8,0.75,0.04,40.0,397.37553584965855
9,0.75,0.05,40.0,306.31109851655134
10,0.75,0.05,40.0,321.4462417202551
11,0.8,0.05,40.0,360.33508258535664
12,0.85,0.05,40.0,357.60209203823564
13,0.9,0.05,40.0,383.8516517000612
14,0.95,0.05,40.0,363.64325254330276
