,p_c,p_m,pop_size,Error
0,0.95,0.01,40.0,68.39559138969852
1,0.95,0.02,40.0,67.8695801730667
2,0.95,0.03,40.0,69.25167473798844
3,0.95,0.04,40.0,68.1346204833104
4,0.95,0.05,40.0,66.35320115079503
5,0.8,0.05,10.0,71.25620896070951
6,0.8,0.05,20.0,69.84229057472517
7,0.8,0.05,30.0,70.34226327318629
8,0.8,0.05,40.0,65.49804803980507
9,0.8,0.05,50.0,66.79557589524897
10,0.75,0.05,40.0,65.63208246066084
11,0.8,0.05,40.0,65.91743877588866
12,0.85,0.05,40.0,68.88006973160036
13,0.9,0.05,40.0,69.58448587476457
14,0.95,0.05,40.0,70.0913948902286
