,p_c,p_m,pop_size,Error
0,0.85,0.01,10.0,69.79658428964052
1,0.85,0.01,20.0,56.296053435502344
2,0.85,0.01,30.0,58.14269903071056
3,0.85,0.01,40.0,65.626876410736
4,0.85,0.01,50.0,60.571244852824705
5,0.75,0.04,20.0,57.14216792233525
6,0.8,0.04,20.0,62.85107465546987
7,0.85,0.04,20.0,59.31831543447528
8,0.9,0.04,20.0,56.455466903773264
9,0.95,0.04,20.0,62.723595517009855
10,0.9,0.01,20.0,62.47685626851555
11,0.9,0.02,20.0,63.11224372722813
12,0.9,0.03,20.0,55.69673766252469
13,0.9,0.04,20.0,58.96662002454798
14,0.9,0.05,20.0,60.57928327454534
