,p_c,p_m,pop_size,Error
0,0.9,0.04,50.0,36.50758030641512
1,0.85,0.05,50.0,34.62347805548912
2,0.75,0.04,40.0,35.82648225283087
3,0.8,0.04,20.0,41.79417858181206
4,0.75,0.04,30.0,31.573325046551663
5,0.85,0.05,30.0,25.341499448677414
6,0.85,0.05,30.0,12.9303137426005
7,0.95,0.04,40.0,33.633076857952965
8,0.75,0.05,50.0,13.687088361540546
9,0.75,0.05,10.0,15.366095553240376
