,p_c,p_m,pop_size,Error
0,0.75,0.05,20,325.16725071756605
1,0.8,0.05,20,234.26314644503043
2,0.85,0.05,20,350.436178031486
3,0.9,0.05,20,253.03609249459475
4,0.95,0.05,20,332.2692948455271
5,0.8,0.01,30,351.49506176827686
6,0.8,0.02,30,329.9891936500095
7,0.8,0.03,30,348.8569574700163
8,0.8,0.04,30,302.0594562395418
9,0.8,0.05,30,319.6416605573591
10,0.8,0.04,10,302.5478969009691
11,0.8,0.04,20,157.30307980106483
12,0.8,0.04,30,326.98987808353843
13,0.8,0.04,40,256.724488109859
14,0.8,0.04,50,285.4348609237617
