,p_c,p_m,pop_size,Error
0,0.9,0.01,20,367.69608027301774
1,0.9,0.02,20,349.73229577174766
2,0.9,0.03,20,346.664168193547
3,0.9,0.04,20,338.4321773140696
4,0.9,0.05,20,341.6553255020805
5,0.75,0.04,10,351.63618801257616
6,0.8,0.04,10,334.8159320210995
7,0.85,0.04,10,351.302528732611
8,0.9,0.04,10,376.40211215547254
9,0.95,0.04,10,325.62308083402826
10,0.95,0.04,10,367.6085058321654
11,0.95,0.04,20,313.81499279386696
12,0.95,0.04,30,253.5385169853566
13,0.95,0.04,40,330.4971410537985
14,0.95,0.04,50,300.5580428022174
