,p_c,p_m,pop_size,Error
0,0.8,0.05,10.0,81.10878662676764
1,0.8,0.05,20.0,71.55615206765317
2,0.8,0.05,30.0,70.67910414720802
3,0.8,0.05,40.0,72.86483552864897
4,0.8,0.05,50.0,69.63770844457193
5,0.75,0.04,50.0,70.41509644097306
6,0.8,0.04,50.0,68.014410296075
7,0.85,0.04,50.0,69.43714935547477
8,0.9,0.04,50.0,69.95884756871129
9,0.95,0.04,50.0,70.3068393892997
10,0.8,0.01,50.0,69.90042694927163
11,0.8,0.02,50.0,71.18141222666794
12,0.8,0.03,50.0,68.18469833431355
13,0.8,0.04,50.0,70.07924817836111
14,0.8,0.05,50.0,67.85061650176358
