,p_c,p_m,pop_size,Error
0,0.9,0.01,30,323.82810755734357
1,0.9,0.02,30,352.8401873845396
2,0.9,0.03,30,350.969201583164
3,0.9,0.04,30,347.9650080194846
4,0.9,0.05,30,241.69098989126488
5,0.75,0.05,10,356.3862448052084
6,0.8,0.05,10,329.7270180101161
7,0.85,0.05,10,352.36885687746525
8,0.9,0.05,10,294.68983508234857
9,0.95,0.05,10,357.3499129512976
10,0.9,0.05,10,341.3225550902685
11,0.9,0.05,20,345.849145071056
12,0.9,0.05,30,193.0916138592207
13,0.9,0.05,40,237.12484764850802
14,0.9,0.05,50,262.81159241043497
