,p_c,p_m,pop_size,Error
0,0.95,0.05,10.0,67.89591206461219
1,0.95,0.05,20.0,71.17034533371185
2,0.95,0.05,30.0,68.17353856055749
3,0.95,0.05,40.0,68.22667036270981
4,0.95,0.05,50.0,67.4113719319308
5,0.75,0.01,50.0,68.14811239993628
6,0.8,0.01,50.0,71.87892876249845
7,0.85,0.01,50.0,71.85294678056697
8,0.9,0.01,50.0,67.59679458653709
9,0.95,0.01,50.0,68.229142365023
10,0.9,0.01,50.0,68.8682681644493
11,0.9,0.02,50.0,68.89883579915107
12,0.9,0.03,50.0,67.14425472852099
13,0.9,0.04,50.0,68.29073428254632
14,0.9,0.05,50.0,69.46948090118232
