,p_c,p_m,pop_size,Error
0,0.9,0.01,10.0,99.18248940266238
1,0.9,0.01,20.0,83.36914951545052
2,0.9,0.01,30.0,78.67554019380744
3,0.9,0.01,40.0,65.62330488823923
4,0.9,0.01,50.0,71.7078820550659
5,0.75,0.05,40.0,68.17461647295339
6,0.8,0.05,40.0,68.98054531955577
7,0.85,0.05,40.0,70.81419528295916
8,0.9,0.05,40.0,78.22720944582622
9,0.95,0.05,40.0,68.08545039740069
10,0.95,0.01,40.0,71.9071949022422
11,0.95,0.02,40.0,67.81360567858881
12,0.95,0.03,40.0,67.82574242022298
13,0.95,0.04,40.0,66.68663729793533
14,0.95,0.05,40.0,68.90215465146599
