,p_c,p_m,pop_size,Error
0,0.75,0.04,40.0,345.8505574167451
1,0.8,0.04,40.0,380.04780614269873
2,0.85,0.04,40.0,353.9167220409558
3,0.9,0.04,40.0,343.8038865256758
4,0.95,0.04,40.0,369.8858959492294
5,0.9,0.02,10.0,409.96663848599303
6,0.9,0.02,20.0,397.6208159469344
7,0.9,0.02,30.0,381.5356094782627
8,0.9,0.02,40.0,397.63258915697253
9,0.9,0.02,50.0,408.4973375651364
10,0.9,0.01,30.0,387.24949631028073
11,0.9,0.02,30.0,389.8957480612239
12,0.9,0.03,30.0,407.2573294394868
13,0.9,0.04,30.0,364.27014783005734
14,0.9,0.05,30.0,402.7673496184372
