,p_c,p_m,pop_size,Error
0,0.9,0.01,20,411.96616856313324
1,0.9,0.02,20,412.7018607786321
2,0.9,0.03,20,393.05200464583555
3,0.9,0.04,20,387.6888638468238
4,0.9,0.05,20,352.9088176496848
5,0.75,0.05,20,408.88605150728165
6,0.8,0.05,20,251.81869642079445
7,0.85,0.05,20,352.5647983023048
8,0.9,0.05,20,343.2316499072225
9,0.95,0.05,20,290.2028177859796
10,0.8,0.05,10,356.5602306929437
11,0.8,0.05,20,314.26931881046954
12,0.8,0.05,30,387.50511085533515
13,0.8,0.05,40,364.91168373795676
14,0.8,0.05,50,336.9909775964321
