,p_c,p_m,pop_size,Error
0,0.8,0.01,40,342.49451939299115
1,0.8,0.02,40,352.6949432802657
2,0.8,0.03,40,340.47671137232675
3,0.8,0.04,40,328.9105022540063
4,0.8,0.05,40,304.94214411163654
5,0.75,0.05,40,321.01376377623336
6,0.8,0.05,40,304.27911089991653
7,0.85,0.05,40,247.59786083310115
8,0.9,0.05,40,282.3311364436903
9,0.95,0.05,40,289.4167974003123
10,0.85,0.05,10,339.2492882314319
11,0.85,0.05,20,266.41722900035484
12,0.85,0.05,30,324.6786955042112
13,0.85,0.05,40,263.58590707700796
14,0.85,0.05,50,328.5428127315443
