,p_c,p_m,pop_size,Error
0,0.85,0.04,50.0,42.02057501641402
1,0.75,0.04,20.0,39.12701848888306
2,0.9,0.04,30.0,43.71684441133086
3,0.9,0.05,50.0,33.920843598523774
4,0.9,0.04,30.0,43.41540424260491
5,0.75,0.05,50.0,41.406884845300766
6,0.85,0.04,40.0,43.71813003283195
7,0.9,0.03,30.0,35.862907402915965
8,0.75,0.05,50.0,41.19636330437242
9,0.95,0.05,50.0,36.00230985737966
