,p_c,p_m,pop_size,Error
0,0.8,0.01,20,421.5414763572602
1,0.8,0.02,20,378.4047190041963
2,0.8,0.03,20,391.3263421073403
3,0.8,0.04,20,385.5442530621853
4,0.8,0.05,20,362.6535106703286
5,0.75,0.05,30,363.6628974114925
6,0.8,0.05,30,341.54015659409265
7,0.85,0.05,30,271.58647956426296
8,0.9,0.05,30,330.8401495764159
9,0.95,0.05,30,270.0737495609227
10,0.95,0.05,10,418.5757764107807
11,0.95,0.05,20,389.2989571350188
12,0.95,0.05,30,321.990829343791
13,0.95,0.05,40,387.342126110816
14,0.95,0.05,50,392.96365501776893
