,p_c,p_m,pop_size,Error
0,0.75,0.04,10.0,22.745664693218796
1,0.75,0.04,20.0,11.4565298603375
2,0.75,0.04,30.0,15.170118899751072
3,0.75,0.04,40.0,3.5198451874091035
4,0.75,0.04,50.0,0.1630084740726261
5,0.8,0.01,50.0,10.909447585144383
6,0.8,0.02,50.0,0.6013120633650428
7,0.8,0.03,50.0,1.0081700571579524
8,0.8,0.04,50.0,0.16606170030815537
9,0.8,0.05,50.0,1.2106316952082736
10,0.75,0.04,50.0,0.5388889879772846
11,0.8,0.04,50.0,0.29025119882615835
12,0.85,0.04,50.0,0.9508845052842939
13,0.9,0.04,50.0,0.11934629110589566
14,0.95,0.04,50.0,0.15619591057262763
