,p_c,p_m,pop_size,Error
0,0.95,0.05,10.0,57.78596817665484
1,0.95,0.05,20.0,58.15335632792057
2,0.95,0.05,30.0,58.09135786202367
3,0.95,0.05,40.0,57.468165242669286
4,0.95,0.05,50.0,57.7899600729055
5,0.75,0.01,40.0,58.05173138518272
6,0.75,0.02,40.0,58.05906532132657
7,0.75,0.03,40.0,57.360392137841764
8,0.75,0.04,40.0,57.68468759909805
9,0.75,0.05,40.0,56.5550032195878
10,0.75,0.05,40.0,57.20884946265838
11,0.8,0.05,40.0,57.02079050305173
12,0.85,0.05,40.0,58.338763707817485
13,0.9,0.05,40.0,57.9568897011369
14,0.95,0.05,40.0,58.24063165251036
