,p_c,p_m,pop_size,Error
0,0.95,0.05,40.0,7.152137213649514
1,0.85,0.05,10.0,6.950718605776376
2,0.9,0.02,10.0,6.846478372298451
3,0.9,0.05,10.0,6.6722863489493625
4,0.85,0.02,50.0,6.74960620751387
5,0.8,0.05,30.0,6.865056255938073
6,0.75,0.04,30.0,6.8264988122724315
7,0.95,0.01,20.0,5.568144377860094
8,0.9,0.05,20.0,5.566399107919644
9,0.8,0.03,20.0,5.549315564592701
