,p_c,p_m,pop_size,Error
0,0.85,0.01,40.0,54.7956033258288
1,0.85,0.02,40.0,54.66312179593258
2,0.85,0.03,40.0,54.21326338320391
3,0.85,0.04,40.0,54.545786353742116
4,0.85,0.05,40.0,51.11630882599742
5,0.75,0.05,10.0,56.132010522051644
6,0.75,0.05,20.0,55.46029629007209
7,0.75,0.05,30.0,54.30432327615719
8,0.75,0.05,40.0,49.50933894573931
9,0.75,0.05,50.0,52.6513969824363
10,0.75,0.05,40.0,52.86567309502276
11,0.8,0.05,40.0,52.324432435696906
12,0.85,0.05,40.0,50.700801536702826
13,0.9,0.05,40.0,53.53408228765529
14,0.95,0.05,40.0,54.167784162970094
