,p_c,p_m,pop_size,Error
0,0.8,0.01,10,57.54865206721904
1,0.8,0.02,10,57.61029808985618
2,0.8,0.03,10,56.47742700656249
3,0.8,0.04,10,57.06973206932965
4,0.8,0.05,10,57.099634871622804
5,0.75,0.03,20,57.05005760086328
6,0.8,0.03,20,57.02268370249443
7,0.85,0.03,20,57.02998163741421
8,0.9,0.03,20,57.342699275894375
9,0.95,0.03,20,56.0243316489631
10,0.95,0.03,10,57.69817730727679
11,0.95,0.03,20,57.0203802803941
12,0.95,0.03,30,56.942558188362014
13,0.95,0.03,40,56.01587369447376
14,0.95,0.03,50,56.70353251501523
