,p_c,p_m,pop_size,Error
0,0.75,0.03,30.0,57.055552040926486
1,0.8,0.03,30.0,57.904547146341265
2,0.85,0.03,30.0,57.428139962945195
3,0.9,0.03,30.0,56.84748061088244
4,0.95,0.03,30.0,58.65369045752358
5,0.9,0.05,10.0,56.4932098831626
6,0.9,0.05,20.0,61.53587605546796
7,0.9,0.05,30.0,57.67645661768712
8,0.9,0.05,40.0,57.87577492092541
9,0.9,0.05,50.0,59.52538079183563
10,0.9,0.01,10.0,57.066131706531316
11,0.9,0.02,10.0,57.02265209106988
12,0.9,0.03,10.0,57.34947736735916
13,0.9,0.04,10.0,57.85561648033508
14,0.9,0.05,10.0,57.2441289085789
