,p_c,p_m,pop_size,Error
0,0.8,0.01,10.0,56.10458418895932
1,0.8,0.02,10.0,55.58472895739247
2,0.8,0.03,10.0,55.81778425523591
3,0.8,0.04,10.0,56.048654388027984
4,0.8,0.05,10.0,56.26975882208552
5,0.95,0.02,10.0,55.981165307727196
6,0.95,0.02,20.0,52.926013598338265
7,0.95,0.02,30.0,55.03563374082748
8,0.95,0.02,40.0,53.80936848308742
9,0.95,0.02,50.0,54.242995275865255
10,0.75,0.02,20.0,53.345462213622575
11,0.8,0.02,20.0,55.43474821480041
12,0.85,0.02,20.0,54.59409177023321
13,0.9,0.02,20.0,53.66892547628271
14,0.95,0.02,20.0,55.796178612414295
