,p_c,p_m,pop_size,Error
0,0.85,0.02,10.0,57.157629930438375
1,0.85,0.02,20.0,56.997137624964566
2,0.85,0.02,30.0,56.844328407910254
3,0.85,0.02,40.0,56.782149498165495
4,0.85,0.02,50.0,56.93599274080009
5,0.85,0.01,40.0,56.77726824778584
6,0.85,0.02,40.0,57.107133021554134
7,0.85,0.03,40.0,56.920076294046844
8,0.85,0.04,40.0,56.87749259425788
9,0.85,0.05,40.0,56.980958890615995
10,0.75,0.01,40.0,57.11956917252629
11,0.8,0.01,40.0,57.022327869703645
12,0.85,0.01,40.0,57.067971402066945
13,0.9,0.01,40.0,56.86320219846111
14,0.95,0.01,40.0,56.971474782262376
