,p_c,p_m,pop_size,Error
0,0.95,0.01,10,57.29604765477853
1,0.95,0.02,10,57.629824284403504
2,0.95,0.03,10,57.34411674291744
3,0.95,0.04,10,56.64441031061517
4,0.95,0.05,10,56.47687558752686
5,0.75,0.05,20,56.91468029644298
6,0.8,0.05,20,56.867920246141075
7,0.85,0.05,20,57.015940260744216
8,0.9,0.05,20,56.8734519171199
9,0.95,0.05,20,56.90421148392664
10,0.8,0.05,10,57.30378693139137
11,0.8,0.05,20,56.899875833341056
12,0.8,0.05,30,56.79577639626158
13,0.8,0.05,40,55.33369251889187
14,0.8,0.05,50,56.67046459308335
