,p_c,p_m,pop_size,Error
0,0.95,0.03,10.0,54.63961560001252
1,0.95,0.03,20.0,53.279605077347455
2,0.95,0.03,30.0,54.16451755110002
3,0.95,0.03,40.0,55.003964427490025
4,0.95,0.03,50.0,53.04437269398716
5,0.75,0.05,50.0,53.564709314145766
6,0.8,0.05,50.0,54.347656603264625
7,0.85,0.05,50.0,47.5203295869567
8,0.9,0.05,50.0,53.579235033857955
9,0.95,0.05,50.0,50.806253336322634
10,0.85,0.01,50.0,54.02010685369192
11,0.85,0.02,50.0,56.00559381013214
12,0.85,0.03,50.0,51.690668179508265
13,0.85,0.04,50.0,54.12479771469074
14,0.85,0.05,50.0,50.35818501022742
