,p_c,p_m,pop_size,Error
0,0.8,0.05,10.0,56.89347057968278
1,0.8,0.05,20.0,56.23025471412575
2,0.8,0.05,30.0,53.09922744578178
3,0.8,0.05,40.0,55.633227807625474
4,0.8,0.05,50.0,50.43215588185557
5,0.75,0.05,50.0,52.62387177355746
6,0.8,0.05,50.0,55.07791038849166
7,0.85,0.05,50.0,50.36493651283338
8,0.9,0.05,50.0,52.40344677010609
9,0.95,0.05,50.0,48.74913177369155
10,0.95,0.01,50.0,55.90671415353975
11,0.95,0.02,50.0,53.374036641922125
12,0.95,0.03,50.0,49.412554939794525
13,0.95,0.04,50.0,52.0199112579976
14,0.95,0.05,50.0,53.47818705768171
