,p_c,p_m,pop_size,Error
0,0.75,0.01,20.0,57.15766109321668
1,0.8,0.01,20.0,59.29327727056686
2,0.85,0.01,20.0,57.3424901397837
3,0.9,0.01,20.0,57.154211738738
4,0.95,0.01,20.0,58.88274052474346
5,0.9,0.01,10.0,57.15970442024117
6,0.9,0.01,20.0,60.38169263126492
7,0.9,0.01,30.0,57.184280410476184
8,0.9,0.01,40.0,59.158807759921146
9,0.9,0.01,50.0,58.146397611346664
10,0.9,0.01,10.0,57.17931793462671
11,0.9,0.02,10.0,57.36188420401145
12,0.9,0.03,10.0,57.17134400243965
13,0.9,0.04,10.0,62.60597351755177
14,0.9,0.05,10.0,57.07247421283861
