,p_c,p_m,pop_size,Error
0,0.8,0.01,50,56.84436983221755
1,0.8,0.02,50,57.07811649953544
2,0.8,0.03,50,56.71825330035968
3,0.8,0.04,50,56.539890316476296
4,0.8,0.05,50,55.58339873167106
5,0.75,0.05,10,57.16585267893271
6,0.8,0.05,10,55.90589534204146
7,0.85,0.05,10,57.1294519125332
8,0.9,0.05,10,57.037309479000996
9,0.95,0.05,10,56.861431354323216
10,0.8,0.05,10,57.03529470813417
11,0.8,0.05,20,56.87685263632149
12,0.8,0.05,30,56.150558418399235
13,0.8,0.05,40,56.81940952102095
14,0.8,0.05,50,56.961042191796366
