,p_c,p_m,pop_size,Error
0,0.75,0.03,10.0,56.902166687323316
1,0.75,0.03,20.0,57.069370805790925
2,0.75,0.03,30.0,56.91489655661517
3,0.75,0.03,40.0,56.74501219867645
4,0.75,0.03,50.0,56.90273173465955
5,0.75,0.01,40.0,57.04666298647826
6,0.75,0.02,40.0,57.19398881576997
7,0.75,0.03,40.0,57.02517745847807
8,0.75,0.04,40.0,56.85265872087783
9,0.75,0.05,40.0,56.92700330924675
10,0.75,0.04,40.0,56.11018151787771
11,0.8,0.04,40.0,56.8087309601638
12,0.85,0.04,40.0,56.39724196574335
13,0.9,0.04,40.0,56.86533345401149
14,0.95,0.04,40.0,57.11062302112967
