,p_c,p_m,pop_size,Error
0,0.8,0.01,50.0,56.373579628087526
1,0.8,0.02,50.0,53.6208013241132
2,0.8,0.03,50.0,51.09637261392251
3,0.8,0.04,50.0,49.81483491051115
4,0.8,0.05,50.0,52.203169402938656
5,0.95,0.04,10.0,54.49147994803255
6,0.95,0.04,20.0,56.25546775570017
7,0.95,0.04,30.0,51.59951856992796
8,0.95,0.04,40.0,49.91291294491617
9,0.95,0.04,50.0,54.85714941397065
10,0.75,0.04,40.0,50.11527564115096
11,0.8,0.04,40.0,54.65556799935139
12,0.85,0.04,40.0,51.19342872884819
13,0.9,0.04,40.0,53.359460406206935
14,0.95,0.04,40.0,51.92765817803516
