,p_c,p_m,pop_size,Error
0,0.9,0.01,30,57.221720823404254
1,0.9,0.02,30,56.918177654620486
2,0.9,0.03,30,57.04329873328308
3,0.9,0.04,30,56.24020822228966
4,0.9,0.05,30,57.214434469089376
5,0.75,0.04,40,56.68339042402609
6,0.8,0.04,40,56.71920372907025
7,0.85,0.04,40,56.935199098645704
8,0.9,0.04,40,57.13654723986934
9,0.95,0.04,40,56.9231392961381
10,0.75,0.04,10,56.47638173491997
11,0.75,0.04,20,57.013045944721675
12,0.75,0.04,30,57.10936361363385
13,0.75,0.04,40,56.914996410526946
14,0.75,0.04,50,56.62042663733116
