,p_c,p_m,pop_size,Error
0,0.75,0.04,20.0,57.934749442059925
1,0.8,0.04,20.0,56.77411741852563
2,0.85,0.04,20.0,57.258782314725856
3,0.9,0.04,20.0,57.19599427936792
4,0.95,0.04,20.0,58.17506176620105
5,0.8,0.02,10.0,57.56485464224889
6,0.8,0.02,20.0,58.869492956927914
7,0.8,0.02,30.0,57.11858359221647
8,0.8,0.02,40.0,58.49878751180278
9,0.8,0.02,50.0,58.25743873201553
10,0.8,0.01,30.0,59.00514197380197
11,0.8,0.02,30.0,58.4044568997941
12,0.8,0.03,30.0,58.397625089601576
13,0.8,0.04,30.0,59.34674010996166
14,0.8,0.05,30.0,57.12707717498567
