,p_c,p_m,pop_size,Error
0,0.9,0.03,50.0,6.545305504407842
1,0.75,0.04,40.0,6.451894938523196
2,0.95,0.02,50.0,6.663885953202081
3,0.95,0.03,30.0,6.66652669583796
4,0.85,0.04,30.0,6.562192781349984
5,0.9,0.01,40.0,6.670429163248986
6,0.75,0.04,40.0,6.642934103305167
7,0.95,0.03,30.0,5.531607522267912
8,0.8,0.04,30.0,5.474928925443634
9,0.8,0.05,40.0,5.483486168413249
