,p_c,p_m,pop_size,Error
0,0.75,0.01,40.0,55.9321482128624
1,0.75,0.02,40.0,57.74888087544524
2,0.75,0.03,40.0,54.75272140978602
3,0.75,0.04,40.0,55.29635129903865
4,0.75,0.05,40.0,55.21654106429408
5,0.75,0.03,10.0,57.363075447325905
6,0.75,0.03,20.0,57.508016473484986
7,0.75,0.03,30.0,55.493106245679996
8,0.75,0.03,40.0,54.06787939878522
9,0.75,0.03,50.0,54.05906782259754
10,0.75,0.03,50.0,53.897576736478065
11,0.8,0.03,50.0,55.882974377726036
12,0.85,0.03,50.0,52.48114491140303
13,0.9,0.03,50.0,52.63450950140437
14,0.95,0.03,50.0,52.90288783199341
