,p_c,p_m,pop_size,Error
0,0.75,0.04,40.0,6.231326470344001
1,0.9,0.02,40.0,6.095468098824533
2,0.8,0.03,50.0,5.990561322684646
3,0.85,0.05,40.0,6.1528619921676935
4,0.85,0.03,50.0,5.587982265392254
5,0.9,0.04,50.0,5.8845780096416735
6,0.75,0.02,20.0,6.129742452862482
7,0.85,0.03,20.0,5.168541414060019
8,0.75,0.04,30.0,5.199012790234248
9,0.85,0.03,50.0,5.268518167830105
