,p_c,p_m,pop_size,Error
0,0.75,0.04,10.0,57.191187686788204
1,0.75,0.04,20.0,56.67246668324693
2,0.75,0.04,30.0,57.008332912667036
3,0.75,0.04,40.0,54.541544965203926
4,0.75,0.04,50.0,54.34017369074063
5,0.75,0.02,50.0,55.686406946711834
6,0.8,0.02,50.0,54.944517463517585
7,0.85,0.02,50.0,55.92556359249444
8,0.9,0.02,50.0,52.64910242309632
9,0.95,0.02,50.0,56.983729879275984
10,0.9,0.01,50.0,57.297987964201
11,0.9,0.02,50.0,53.11587358771606
12,0.9,0.03,50.0,55.90561373898319
13,0.9,0.04,50.0,52.31375098515398
14,0.9,0.05,50.0,53.790656266075736
