,p_c,p_m,pop_size,Error
0,0.85,0.03,10.0,56.68722950052539
1,0.85,0.03,20.0,55.158423226388166
2,0.85,0.03,30.0,54.358513454895935
3,0.85,0.03,40.0,49.162587514749944
4,0.85,0.03,50.0,53.41778407694182
5,0.75,0.03,40.0,54.72209650541804
6,0.8,0.03,40.0,51.19636199564404
7,0.85,0.03,40.0,54.01520076977425
8,0.9,0.03,40.0,54.50101320701627
9,0.95,0.03,40.0,54.93071493151798
10,0.8,0.01,40.0,56.19265474092609
11,0.8,0.02,40.0,55.557800940915456
12,0.8,0.03,40.0,55.433816848109956
13,0.8,0.04,40.0,52.45962407412321
14,0.8,0.05,40.0,54.231658539013395
