,p_c,p_m,pop_size,Error
0,0.95,0.04,10.0,57.061821277325826
1,0.95,0.04,20.0,56.85623606597716
2,0.95,0.04,30.0,56.91377740565504
3,0.95,0.04,40.0,57.02074584490073
4,0.95,0.04,50.0,56.24388884944359
5,0.9,0.01,50.0,56.94826191658394
6,0.9,0.02,50.0,56.13976241476213
7,0.9,0.03,50.0,56.54841419325215
8,0.9,0.04,50.0,56.34057405934354
9,0.9,0.05,50.0,57.065118136428225
10,0.75,0.02,50.0,56.676298785386685
11,0.8,0.02,50.0,56.73945430823232
12,0.85,0.02,50.0,56.767112696807494
13,0.9,0.02,50.0,56.75004338503021
14,0.95,0.02,50.0,56.63631936869915
