,p_c,p_m,pop_size,Error
0,0.85,0.05,10.0,10.057630040440475
1,0.85,0.05,20.0,2.30102394852664
2,0.85,0.05,30.0,0.5109054676125626
3,0.85,0.05,40.0,0.06657348459744705
4,0.85,0.05,50.0,0.06578699057085705
5,0.85,0.01,50.0,2.703597167387505
6,0.85,0.02,50.0,0.9134313076064122
7,0.85,0.03,50.0,0.17399219351515943
8,0.85,0.04,50.0,0.28893344802313903
9,0.85,0.05,50.0,0.03289083874436175
10,0.75,0.05,50.0,0.035716306879764896
11,0.8,0.05,50.0,0.34074713753717945
12,0.85,0.05,50.0,0.09491113081530371
13,0.9,0.05,50.0,0.015967329475277455
14,0.95,0.05,50.0,0.0904571720028865
