,p_c,p_m,pop_size,Error
0,0.85,0.04,10.0,36.44796117379539
1,0.85,0.04,20.0,5.4530513191840875
2,0.85,0.04,30.0,0.8059810778160902
3,0.85,0.04,40.0,1.881123337764687
4,0.85,0.04,50.0,0.9540360516548467
5,0.95,0.01,30.0,7.941649858770438
6,0.95,0.02,30.0,0.5323059948882394
7,0.95,0.03,30.0,0.25068816883468614
8,0.95,0.04,30.0,18.801733339520077
9,0.95,0.05,30.0,1.6135798005550819
10,0.75,0.03,30.0,1.8838294799205106
11,0.8,0.03,30.0,2.3202257537026614
12,0.85,0.03,30.0,1.8311876883185316
13,0.9,0.03,30.0,10.6077475435942
14,0.95,0.03,30.0,0.31266097433459733
