,p_c,p_m,pop_size,Error
0,0.9,0.01,30,58.235288974844664
1,0.9,0.02,30,57.95487979273209
2,0.9,0.03,30,58.081143587503846
3,0.9,0.04,30,57.41524307516663
4,0.9,0.05,30,57.61135311184991
5,0.75,0.04,20,58.14856029521307
6,0.8,0.04,20,58.110258713865946
7,0.85,0.04,20,58.814888213467725
8,0.9,0.04,20,57.8616289608655
9,0.95,0.04,20,57.90240280433838
10,0.9,0.04,10,58.24860152520413
11,0.9,0.04,20,58.130048669439766
12,0.9,0.04,30,58.07339493487325
13,0.9,0.04,40,57.81647144835872
14,0.9,0.04,50,57.90005346403842
