,p_c,p_m,pop_size,Error
0,0.9,0.04,10.0,57.923120581509046
1,0.9,0.04,20.0,58.54286892458038
2,0.9,0.04,30.0,57.5906649067558
3,0.9,0.04,40.0,57.820166176775324
4,0.9,0.04,50.0,58.0326627350734
5,0.8,0.01,30.0,58.397940881316785
6,0.8,0.02,30.0,58.37901914718131
7,0.8,0.03,30.0,57.51509252513058
8,0.8,0.04,30.0,58.12845022824327
9,0.8,0.05,30.0,58.06382286165934
10,0.75,0.03,30.0,58.03552175682478
11,0.8,0.03,30.0,58.10731178184205
12,0.85,0.03,30.0,58.18737218223157
13,0.9,0.03,30.0,58.04186785104342
14,0.95,0.03,30.0,57.98047353300959
