,p_c,p_m,pop_size,Error
0,0.85,0.01,50.0,385800.0803884769
1,0.8,0.05,50.0,368225.9121578116
2,0.75,0.04,50.0,408888.70647243527
3,0.85,0.05,30.0,442525.09029757645
4,0.9,0.04,50.0,466973.16606410476
5,0.75,0.05,30.0,646724.4637590687
6,0.95,0.05,50.0,1034688.325130496
7,0.8,0.05,40.0,1463521.6891814165
8,0.8,0.05,50.0,1552063.1079837831
9,0.75,0.05,30.0,313746.3762165546
