,p_c,p_m,pop_size,Error
0,0.75,0.04,10,7154178.596045576
1,0.8,0.04,10,7149173.744814821
2,0.85,0.04,10,7157537.480931138
3,0.9,0.04,10,7139087.852189403
4,0.95,0.04,10,7148548.69629957
5,0.9,0.01,10,7175365.942322313
6,0.9,0.02,10,7169102.950216531
7,0.9,0.03,10,7159941.890704081
8,0.9,0.04,10,7175057.8925547255
9,0.9,0.05,10,7170882.748607536
10,0.9,0.03,10,7169383.330970656
11,0.9,0.03,20,7156455.642754401
12,0.9,0.03,30,7155009.186575829
13,0.9,0.03,40,7147797.997062241
14,0.9,0.03,50,7143199.884774374
