,p_c,p_m,pop_size,Error
0,0.9,0.04,10.0,321.94073953946435
1,0.9,0.04,20.0,303.77893209556737
2,0.9,0.04,30.0,301.1963545757541
3,0.9,0.04,40.0,289.9275177382585
4,0.9,0.04,50.0,276.9726385804618
5,0.75,0.02,50.0,308.05323820565934
6,0.8,0.02,50.0,284.7354553514548
7,0.85,0.02,50.0,303.443204422012
8,0.9,0.02,50.0,309.45160139731325
9,0.95,0.02,50.0,315.9347994501573
10,0.8,0.01,50.0,310.08606463945125
11,0.8,0.02,50.0,308.2311551777449
12,0.8,0.03,50.0,307.15949585988506
13,0.8,0.04,50.0,288.9212374575103
14,0.8,0.05,50.0,279.1463364608751
