,p_c,p_m,pop_size,Error
0,0.8,0.05,10.0,306.59362930021285
1,0.8,0.05,20.0,251.79061396179577
2,0.8,0.05,30.0,311.7823713080831
3,0.8,0.05,40.0,277.1596675927547
4,0.8,0.05,50.0,290.7632847114825
5,0.75,0.03,20.0,310.6337139819764
6,0.8,0.03,20.0,286.22937477791265
7,0.85,0.03,20.0,314.06434506634685
8,0.9,0.03,20.0,291.03086439547053
9,0.95,0.03,20.0,307.4164471790615
10,0.8,0.01,20.0,321.54937205767095
11,0.8,0.02,20.0,316.2498007291586
12,0.8,0.03,20.0,303.01488817475325
13,0.8,0.04,20.0,304.8969011113685
14,0.8,0.05,20.0,284.2237724000519
