,p_c,p_m,pop_size,Error
0,0.75,0.04,20.0,291.1334446175362
1,0.8,0.04,20.0,300.0262334384342
2,0.85,0.04,20.0,301.48522933418866
3,0.9,0.04,20.0,303.4066565110783
4,0.95,0.04,20.0,298.64210061492486
5,0.75,0.02,10.0,311.0876358040614
6,0.75,0.02,20.0,299.82420143092367
7,0.75,0.02,30.0,302.5095661688585
8,0.75,0.02,40.0,302.7141854099987
9,0.75,0.02,50.0,300.69216909258176
10,0.75,0.01,20.0,305.0678620766206
11,0.75,0.02,20.0,314.99173570773354
12,0.75,0.03,20.0,307.2793064798454
13,0.75,0.04,20.0,314.6924991004523
14,0.75,0.05,20.0,305.01577807036034
