,p_c,p_m,pop_size,Error
0,0.75,0.03,40.0,32.55823101736726
1,0.75,0.05,50.0,32.513023129318135
2,0.85,0.02,10.0,37.42818707771464
3,0.75,0.04,50.0,33.74209176166426
4,0.75,0.05,50.0,30.311722252255333
5,0.95,0.05,30.0,30.451811273467232
6,0.95,0.03,40.0,32.90422196334194
7,0.8,0.05,40.0,32.18417944804361
8,0.85,0.03,50.0,31.917008637058714
9,0.75,0.05,20.0,30.56061389665701
