,p_c,p_m,pop_size,Error
0,0.75,0.01,10.0,328.1246706616415
1,0.75,0.01,20.0,326.5628990221701
2,0.75,0.01,30.0,324.77974735037316
3,0.75,0.01,40.0,307.6790019530404
4,0.75,0.01,50.0,304.12149053082703
5,0.75,0.03,50.0,296.26076545195804
6,0.8,0.03,50.0,314.3023621819457
7,0.85,0.03,50.0,299.6401259485629
8,0.9,0.03,50.0,309.1650631481243
9,0.95,0.03,50.0,300.1804624768887
10,0.75,0.01,50.0,312.4352150867484
11,0.75,0.02,50.0,302.0734219618967
12,0.75,0.03,50.0,290.5119327272477
13,0.75,0.04,50.0,293.5833612047447
14,0.75,0.05,50.0,303.52297625085134
